Model:	LI-7820
SN:	TG20-01037
Software Version:	2.4.27-rc1
Timestamp:	2025-08-22 09:38:16
Timezone:	US/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1755869902	939774036	0	256	""	2025-08-22	09:38:22	nan	nan	101.37	20.9166	101.323	47.8113	0	0	20.9051	-16000	0	24.2662	173
DATA	1755869905	939652919	0	256	""	2025-08-22	09:38:25	nan	nan	101.37	20.9166	101.323	47.8157	0	0	20.9059	-16000	0	24.2665	203
DATA	1755869905	939652919	0	256	""	2025-08-22	09:38:25	nan	nan	101.37	20.9166	101.323	47.8179	0	0	20.9059	-16000	0	24.2659	210
DATA	1755869905	939652919	0	256	""	2025-08-22	09:38:25	nan	nan	101.37	20.9166	101.323	47.8199	0	0	20.9059	-16000	0	24.2667	211
DATA	1755869908	939538955	0	256	""	2025-08-22	09:38:28	nan	nan	101.37	20.9171	101.324	47.8211	0	0	20.9059	-16000	0	24.2669	204
DATA	1755869908	939538955	0	256	""	2025-08-22	09:38:28	nan	nan	101.37	20.9173	101.324	47.8224	0	0	20.9062	-16000	0	24.2669	204
DATA	1755869908	939538955	0	256	""	2025-08-22	09:38:28	nan	nan	101.371	20.9173	101.324	47.8235	0	0	20.9066	-16000	0	24.2665	255
DATA	1755869911	939413070	0	256	""	2025-08-22	09:38:31	nan	nan	101.371	20.9173	101.324	47.8243	0	0	20.9066	-16000	0	24.2669	226
DATA	1755869911	939413070	0	256	""	2025-08-22	09:38:31	nan	nan	101.371	20.9173	101.325	47.8249	0	0	20.9066	-16000	0	24.2667	231
DATA	1755869911	939413070	0	256	""	2025-08-22	09:38:31	nan	nan	101.372	20.9173	101.324	47.8255	0	0	20.9066	-16000	0	24.2645	224
DATA	1755869914	939300060	0	256	""	2025-08-22	09:38:34	nan	nan	101.371	20.9173	101.324	47.8261	0	0	20.9069	-16000	0	24.2618	223
DATA	1755869914	939300060	0	256	""	2025-08-22	09:38:34	nan	nan	101.372	20.9173	101.324	47.8266	0	0	20.9073	-16000	0	24.2629	226
DATA	1755869914	939300060	0	256	""	2025-08-22	09:38:34	nan	nan	101.372	20.9173	101.325	47.8272	0	0	20.9073	-16000	0	24.2618	222
DATA	1755869917	939179897	0	256	""	2025-08-22	09:38:37	nan	nan	101.372	20.9173	101.325	47.8274	0	0	20.9073	-16000	0	24.2645	  6
DATA	1755869917	939179897	0	256	""	2025-08-22	09:38:37	nan	nan	101.372	20.9173	101.325	47.8281	0	0	20.9073	-16000	0	24.2659	  9
DATA	1755869917	939179897	0	256	""	2025-08-22	09:38:37	nan	nan	101.372	20.9173	101.325	47.8285	0	0	20.9073	-16000	0	24.27	160
DATA	1755869920	939059972	0	256	""	2025-08-22	09:38:40	nan	nan	101.373	20.9173	101.326	47.8288	0	0	20.9079	-16000	0	24.27	150
DATA	1755869920	939059972	0	256	""	2025-08-22	09:38:40	nan	nan	101.373	20.9173	101.326	47.8293	0	0	20.908	-16000	0	24.2667	198
DATA	1755869920	939059972	0	256	""	2025-08-22	09:38:40	nan	nan	101.372	20.9173	101.326	47.8296	0	0	20.908	-16000	0	24.27	 92
DATA	1755869923	938941001	0	256	""	2025-08-22	09:38:43	nan	nan	101.373	20.9173	101.326	47.8298	0	0	20.908	-16000	0	24.27	 83
DATA	1755869923	938941001	0	256	""	2025-08-22	09:38:43	nan	nan	101.373	20.9173	101.327	47.8303	0	0	20.908	-16000	0	24.267	125
DATA	1755869923	938941001	0	256	""	2025-08-22	09:38:43	nan	nan	101.374	20.9173	101.327	47.8305	0	0	20.908	-16000	0	24.2702	172
DATA	1755869926	938819885	0	256	""	2025-08-22	09:38:46	nan	nan	101.373	20.9175	101.326	47.831	0	0	20.908	-16000	0	24.2703	151
DATA	1755869926	938819885	0	256	""	2025-08-22	09:38:46	nan	nan	101.374	20.918	101.327	47.8314	0	0	20.9086	-16000	0	24.2658	216
DATA	1755869926	938819885	0	256	""	2025-08-22	09:38:46	nan	nan	101.374	20.918	101.327	47.8318	0	0	20.9087	-16000	0	24.27	113
DATA	1755869929	938699960	0	256	""	2025-08-22	09:38:49	nan	nan	101.374	20.918	101.327	47.832	0	0	20.9087	-16000	0	24.2708	168
DATA	1755869929	938699960	0	256	""	2025-08-22	09:38:49	nan	nan	101.373	20.918	101.327	47.8325	0	0	20.9087	-16000	0	24.2667	224
DATA	1755869929	938699960	0	256	""	2025-08-22	09:38:49	nan	nan	101.373	20.918	101.327	47.8327	0	0	20.9087	-16000	0	24.2705	219
DATA	1755869932	938586950	0	256	""	2025-08-22	09:38:52	nan	nan	101.373	20.918	101.326	47.8332	0	0	20.9087	-16000	0	24.2703	194
DATA	1755869932	938586950	0	256	""	2025-08-22	09:38:52	nan	nan	101.373	20.918	101.326	47.8332	0	0	20.9087	-16000	0	24.267	149
DATA	1755869932	938586950	0	256	""	2025-08-22	09:38:52	nan	nan	101.374	20.918	101.327	47.8339	0	0	20.9088	-16000	0	24.2702	203
DATA	1755869935	938467979	0	256	""	2025-08-22	09:38:55	nan	nan	101.374	20.918	101.327	47.834	0	0	20.9092	-16000	0	24.2705	160
DATA	1755869935	938467979	0	256	""	2025-08-22	09:38:55	nan	nan	101.374	20.918	101.328	47.8345	0	0	20.9094	-16000	0	24.2664	220
DATA	1755869935	938467979	0	256	""	2025-08-22	09:38:55	nan	nan	101.374	20.918	101.328	47.8347	0	0	20.9094	-16000	0	24.0956	224
DATA	1755869938	938348054	0	256	""	2025-08-22	09:38:58	nan	nan	101.374	20.9186	101.328	47.8347	0	0	20.9097	-16000	0	23.9591	 16
DATA	1755869938	938348054	0	256	""	2025-08-22	09:38:58	nan	nan	101.376	20.9215	101.329	47.8354	0	0	20.9132	-16000	0	23.9552	253
DATA	1755869938	938348054	0	256	""	2025-08-22	09:38:58	nan	nan	101.377	20.9277	101.33	47.8354	0	0	20.9235	-16000	0	23.9591	213
DATA	1755869941	938232898	0	256	""	2025-08-22	09:39:01	nan	nan	101.377	20.9379	101.331	47.8354	0	0	20.9389	-16000	0	23.9593	 12
DATA	1755869941	938232898	0	256	""	2025-08-22	09:39:01	nan	nan	101.378	20.9509	101.33	47.8362	0	0	20.9563	-16000	0	23.955	153
DATA	1755869941	938232898	0	256	""	2025-08-22	09:39:01	nan	nan	101.377	20.966	101.33	47.8362	0	0	20.9752	-16000	0	23.9593	157
DATA	1755869944	938110113	0	256	""	2025-08-22	09:39:04	nan	nan	101.378	20.9832	101.331	47.8365	0	0	20.9947	-16000	0	23.9593	246
DATA	1755869944	938110113	0	256	""	2025-08-22	09:39:04	nan	nan	101.378	21.002	101.331	47.8369	0	0	21.0145	-16000	0	23.9555	163
DATA	1755869944	938110113	0	256	""	2025-08-22	09:39:04	nan	nan	101.377	21.0221	101.33	47.837	0	0	21.0346	-16000	0	23.9593	113
DATA	1755869947	937992095	0	256	""	2025-08-22	09:39:07	nan	nan	101.378	21.0435	101.33	47.8375	0	0	21.0554	-16000	0	23.9593	207
DATA	1755869947	937992095	0	256	""	2025-08-22	09:39:07	nan	nan	101.378	21.0647	101.331	47.8376	0	0	21.0758	-16000	0	23.9557	 12
DATA	1755869947	937992095	0	256	""	2025-08-22	09:39:07	nan	nan	101.378	21.0874	101.331	47.8381	0	0	21.0971	-16000	0	23.9593	  7
DATA	1755869950	937870979	0	256	""	2025-08-22	09:39:10	nan	nan	101.378	21.1105	101.331	47.8384	0	0	21.119	-16000	0	23.9593	194
DATA	1755869950	937870979	0	256	""	2025-08-22	09:39:10	nan	nan	101.378	21.1342	101.331	47.8384	0	0	21.1404	-16000	0	23.9555	241
DATA	1755869950	937870979	0	256	""	2025-08-22	09:39:10	nan	nan	101.378	21.1574	101.331	47.8391	0	0	21.1618	-16000	0	23.9596	  2
DATA	1755869953	937752008	0	256	""	2025-08-22	09:39:13	nan	nan	101.378	21.1811	101.331	47.8391	0	0	21.1837	-16000	0	23.9599	246
DATA	1755869953	937752008	0	256	""	2025-08-22	09:39:13	nan	nan	101.378	21.2045	101.331	47.8395	0	0	21.2054	-16000	0	23.9555	234
DATA	1755869953	937752008	0	256	""	2025-08-22	09:39:13	nan	nan	101.377	21.2276	101.332	47.8398	0	0	21.227	-16000	0	23.9599	203
DATA	1755869956	937633991	0	256	""	2025-08-22	09:39:16	nan	nan	101.378	21.2515	101.331	47.8398	0	0	21.2495	-16000	0	23.9596	 12
DATA	1755869956	937633991	0	256	""	2025-08-22	09:39:16	nan	nan	101.377	21.2751	101.331	47.8398	0	0	21.2717	-16000	0	23.9564	  5
DATA	1755869956	937633991	0	256	""	2025-08-22	09:39:16	nan	nan	101.378	21.2983	101.331	47.8406	0	0	21.2937	-16000	0	23.9602	  0
DATA	1755869959	937515020	0	256	""	2025-08-22	09:39:19	nan	nan	101.377	21.322	101.331	47.8406	0	0	21.3169	-16000	0	23.9602	178
DATA	1755869959	937515020	0	256	""	2025-08-22	09:39:19	nan	nan	101.378	21.3453	101.33	47.8406	0	0	21.3395	-16000	0	23.956	142
DATA	1755869959	937515020	0	256	""	2025-08-22	09:39:19	nan	nan	101.378	21.3679	101.331	47.8406	0	0	21.3617	-16000	0	23.9602	243
DATA	1755869962	937395095	0	256	""	2025-08-22	09:39:22	nan	nan	101.377	21.3902	101.331	47.8413	0	0	21.3839	-16000	0	23.9607	246
DATA	1755869962	937395095	0	256	""	2025-08-22	09:39:22	nan	nan	101.376	21.4129	101.331	47.8413	0	0	21.4065	-16000	0	23.9563	240
DATA	1755869962	937395095	0	256	""	2025-08-22	09:39:22	nan	nan	101.377	21.4355	101.332	47.8417	0	0	21.4292	-16000	0	23.9604	245
DATA	1755869965	937268972	0	256	""	2025-08-22	09:39:25	nan	nan	101.377	21.4572	101.332	47.842	0	0	21.4513	-16000	0	23.9605	198
DATA	1755869965	937268972	0	256	""	2025-08-22	09:39:25	nan	nan	101.377	21.4796	101.332	47.842	0	0	21.4744	-16000	0	23.9566	218
DATA	1755869965	937268972	0	256	""	2025-08-22	09:39:25	nan	nan	101.377	21.5019	101.331	47.8427	0	0	21.4979	-16000	0	23.9607	 11
DATA	1755869968	937148094	0	256	""	2025-08-22	09:39:28	nan	nan	101.377	21.5234	101.331	47.8428	0	0	21.5203	-16000	0	23.9608	247
DATA	1755869968	937148094	0	256	""	2025-08-22	09:39:28	nan	nan	101.377	21.5444	101.332	47.8431	0	0	21.5428	-16000	0	23.9568	  3
DATA	1755869968	937148094	0	256	""	2025-08-22	09:39:28	nan	nan	101.378	21.5659	101.332	47.8435	0	0	21.5658	-16000	0	23.9608	 16
DATA	1755869971	937027931	0	256	""	2025-08-22	09:39:31	nan	nan	101.377	21.5868	101.332	47.8435	0	0	21.5881	-16000	0	23.9608	255
DATA	1755869971	937027931	0	256	""	2025-08-22	09:39:31	nan	nan	101.376	21.6073	101.332	47.8442	0	0	21.6108	-16000	0	23.9571	233
DATA	1755869971	937027931	0	256	""	2025-08-22	09:39:31	nan	nan	101.377	21.6283	101.331	47.8442	0	0	21.6336	-16000	0	23.9608	240
DATA	1755869974	936906099	0	256	""	2025-08-22	09:39:34	nan	nan	101.377	21.6487	101.331	47.8446	0	0	21.6568	-16000	0	23.9608	 17
DATA	1755869974	936906099	0	256	""	2025-08-22	09:39:34	nan	nan	101.377	21.6692	101.331	47.845	0	0	21.6796	-16000	0	23.9566	224
DATA	1755869974	936906099	0	256	""	2025-08-22	09:39:34	nan	nan	101.376	21.6898	101.331	47.8452	0	0	21.7025	-16000	0	23.9605	  5
DATA	1755869977	936785936	0	256	""	2025-08-22	09:39:37	nan	nan	101.377	21.7102	101.332	47.8457	0	0	21.7254	-16000	0	23.9608	  9
DATA	1755869977	936785936	0	256	""	2025-08-22	09:39:37	nan	nan	101.376	21.7298	101.331	47.8458	0	0	21.7479	-16000	0	23.9561	 31
DATA	1755869977	936785936	0	256	""	2025-08-22	09:39:37	nan	nan	101.376	21.749	101.332	47.8464	0	0	21.7704	-16000	0	23.9608	224
DATA	1755869980	936665058	0	256	""	2025-08-22	09:39:40	nan	nan	101.375	21.769	101.331	47.8464	0	0	21.7932	-16000	0	23.9612	202
DATA	1755869980	936665058	0	256	""	2025-08-22	09:39:40	nan	nan	101.376	21.7885	101.331	47.847	0	0	21.8162	-16000	0	23.9574	209
DATA	1755869980	936665058	0	256	""	2025-08-22	09:39:40	nan	nan	101.375	21.8072	101.331	47.8472	0	0	21.8384	-16000	0	23.9608	251
DATA	1755869983	936544895	0	256	""	2025-08-22	09:39:43	nan	nan	101.375	21.8265	101.332	47.8475	0	0	21.8617	-16000	0	23.9613	  9
DATA	1755869983	936544895	0	256	""	2025-08-22	09:39:43	nan	nan	101.376	21.8462	101.331	47.8479	0	0	21.8846	-16000	0	23.9579	 27
DATA	1755869983	936544895	0	256	""	2025-08-22	09:39:43	nan	nan	101.375	21.8647	101.332	47.8479	0	0	21.9067	-16000	0	23.9616	 20
DATA	1755869986	936424970	0	256	""	2025-08-22	09:39:46	nan	nan	101.374	21.8838	101.331	47.8486	0	0	21.9295	-16000	0	23.9618	 20
DATA	1755869986	936424970	0	256	""	2025-08-22	09:39:46	nan	nan	101.374	21.9026	101.332	47.8487	0	0	21.9521	-16000	0	23.9579	 10
DATA	1755869986	936424970	0	256	""	2025-08-22	09:39:46	nan	nan	101.374	21.921	101.331	47.8492	0	0	21.9746	-16000	0	23.9615	208
DATA	1755869989	936304092	0	256	""	2025-08-22	09:39:49	nan	nan	101.374	21.9391	101.331	47.8494	0	0	21.997	-16000	0	23.9619	221
DATA	1755869989	936304092	0	256	""	2025-08-22	09:39:49	nan	nan	101.373	21.9576	101.331	47.8497	0	0	22.0201	-16000	0	23.9583	255
DATA	1755869989	936304092	0	256	""	2025-08-22	09:39:49	nan	nan	101.374	21.9764	101.331	47.8501	0	0	22.0433	-16000	0	23.9622	242
DATA	1755869992	936182022	0	256	""	2025-08-22	09:39:52	nan	nan	101.374	21.9941	101.331	47.8501	0	0	22.0652	-16000	0	23.9618	232
DATA	1755869992	936182022	0	256	""	2025-08-22	09:39:52	nan	nan	101.373	22.0123	101.331	47.8509	0	0	22.0879	-16000	0	23.9582	234
DATA	1755869992	936182022	0	256	""	2025-08-22	09:39:52	nan	nan	101.372	22.0313	101.33	47.8509	0	0	22.1105	-16000	0	23.9615	165
DATA	1755869995	936060905	0	256	""	2025-08-22	09:39:55	nan	nan	101.372	22.0489	101.33	47.8516	0	0	22.1322	-16000	0	23.9622	187
DATA	1755869995	936060905	0	256	""	2025-08-22	09:39:55	nan	nan	101.372	22.0671	101.33	47.8516	0	0	22.155	-16000	0	23.9582	140
DATA	1755869995	936060905	0	256	""	2025-08-22	09:39:55	nan	nan	101.372	22.0851	101.331	47.8518	0	0	22.1774	-16000	0	23.9619	248
DATA	1755869998	935939073	0	256	""	2025-08-22	09:39:58	nan	nan	101.372	22.1032	101.331	47.8523	0	0	22.2006	-16000	0	23.9622	235
DATA	1755869998	935939073	0	256	""	2025-08-22	09:39:58	nan	nan	101.372	22.1203	101.33	47.8525	0	0	22.2229	-16000	0	23.9582	200
DATA	1755869998	935939073	0	256	""	2025-08-22	09:39:58	nan	nan	101.372	22.1381	101.331	47.8531	0	0	22.2455	-16000	0	23.9619	255
DATA	1755870001	935817956	0	256	""	2025-08-22	09:40:01	nan	nan	101.371	22.1562	101.331	47.8531	0	0	22.2679	-16000	0	23.9624	211
DATA	1755870001	935817956	0	256	""	2025-08-22	09:40:01	nan	nan	101.371	22.1733	101.331	47.8538	0	0	22.2896	-16000	0	23.9579	228
DATA	1755870001	935817956	0	256	""	2025-08-22	09:40:01	nan	nan	101.371	22.1908	101.331	47.8538	0	0	22.3119	-16000	0	23.9622	210
DATA	1755870004	935694932	0	256	""	2025-08-22	09:40:04	nan	nan	101.371	22.2091	101.33	47.8543	0	0	22.3343	-16000	0	23.9624	155
DATA	1755870004	935694932	0	256	""	2025-08-22	09:40:04	nan	nan	101.371	22.2267	101.33	47.8545	0	0	22.3564	-16000	0	23.9579	176
DATA	1755870004	935694932	0	256	""	2025-08-22	09:40:04	nan	nan	101.371	22.244	101.33	47.8549	0	0	22.3789	-16000	0	23.9624	125
DATA	1755870007	935574054	0	256	""	2025-08-22	09:40:07	nan	nan	101.369	22.2615	101.329	47.8553	0	0	22.4018	-16000	0	23.9624	219
DATA	1755870007	935574054	0	256	""	2025-08-22	09:40:07	nan	nan	101.369	22.279	101.33	47.8556	0	0	22.4241	-16000	0	23.9583	124
DATA	1755870007	935574054	0	256	""	2025-08-22	09:40:07	nan	nan	101.37	22.2958	101.33	47.856	0	0	22.4459	-16000	0	23.9621	 73
DATA	1755870010	935451984	0	256	""	2025-08-22	09:40:10	nan	nan	101.37	22.3133	101.33	47.856	0	0	22.468	-16000	0	23.9624	  4
DATA	1755870010	935451984	0	256	""	2025-08-22	09:40:10	nan	nan	101.37	22.3306	101.33	47.8567	0	0	22.49	-16000	0	23.9583	 12
DATA	1755870010	935451984	0	256	""	2025-08-22	09:40:10	nan	nan	101.369	22.3475	101.33	47.8567	0	0	22.5116	-16000	0	23.9624	167
DATA	1755870013	935329914	0	256	""	2025-08-22	09:40:13	nan	nan	101.369	22.3645	101.33	47.8573	0	0	22.5339	-16000	0	23.9624	173
DATA	1755870013	935329914	0	256	""	2025-08-22	09:40:13	nan	nan	101.368	22.3826	101.33	47.8575	0	0	22.5565	-16000	0	23.9591	179
DATA	1755870013	935329914	0	256	""	2025-08-22	09:40:13	nan	nan	101.368	22.4002	101.331	47.8581	0	0	22.5792	-16000	0	23.9624	211
DATA	1755870016	935206890	0	256	""	2025-08-22	09:40:16	nan	nan	101.369	22.4169	101.33	47.8582	0	0	22.6005	-16000	0	23.9627	172
DATA	1755870016	935206890	0	256	""	2025-08-22	09:40:16	nan	nan	101.369	22.4339	101.331	47.8588	0	0	22.6227	-16000	0	23.9591	232
DATA	1755870016	935206890	0	256	""	2025-08-22	09:40:16	nan	nan	101.368	22.4511	101.331	47.8589	0	0	22.6447	-16000	0	23.9624	225
DATA	1755870019	935086011	0	256	""	2025-08-22	09:40:19	nan	nan	101.368	22.4676	101.33	47.8594	0	0	22.6661	-16000	0	23.9626	181
DATA	1755870019	935086011	0	256	""	2025-08-22	09:40:19	nan	nan	101.368	22.4849	101.331	47.8597	0	0	22.6883	-16000	0	23.959	193
DATA	1755870019	935086011	0	256	""	2025-08-22	09:40:19	nan	nan	101.368	22.5017	101.331	47.8601	0	0	22.7101	-16000	0	23.9627	200
DATA	1755870022	934962987	0	256	""	2025-08-22	09:40:22	nan	nan	101.367	22.5182	101.332	47.8604	0	0	22.7316	-16000	0	23.963	172
DATA	1755870022	934962987	0	256	""	2025-08-22	09:40:22	nan	nan	101.367	22.5355	101.331	47.8608	0	0	22.7544	-16000	0	23.9591	234
DATA	1755870022	934962987	0	256	""	2025-08-22	09:40:22	nan	nan	101.367	22.5526	101.33	47.8611	0	0	22.7762	-16000	0	23.9627	181
DATA	1755870025	934840917	0	256	""	2025-08-22	09:40:25	nan	nan	101.367	22.5703	101.331	47.8614	0	0	22.7984	-16000	0	23.9633	227
DATA	1755870025	934840917	0	256	""	2025-08-22	09:40:25	nan	nan	101.366	22.5868	101.33	47.8619	0	0	22.8195	-16000	0	23.959	143
DATA	1755870025	934840917	0	256	""	2025-08-22	09:40:25	nan	nan	101.367	22.6039	101.331	47.862	0	0	22.8415	-16000	0	23.9629	174
DATA	1755870028	934719085	0	256	""	2025-08-22	09:40:28	nan	nan	101.366	22.6211	101.331	47.8626	0	0	22.8631	-16000	0	23.963	170
DATA	1755870028	934719085	0	256	""	2025-08-22	09:40:28	nan	nan	101.366	22.6376	101.331	47.8628	0	0	22.8844	-16000	0	23.9594	247
DATA	1755870028	934719085	0	256	""	2025-08-22	09:40:28	nan	nan	101.366	22.6544	101.331	47.8633	0	0	22.9062	-16000	0	23.9635	229
DATA	1755870031	934595108	0	256	""	2025-08-22	09:40:31	nan	nan	101.366	22.6716	101.332	47.8633	0	0	22.9289	-16000	0	23.9638	231
DATA	1755870031	934595108	0	256	""	2025-08-22	09:40:31	nan	nan	101.366	22.6883	101.331	47.8636	0	0	22.9502	-16000	0	23.9597	230
DATA	1755870031	934595108	0	256	""	2025-08-22	09:40:31	nan	nan	101.365	22.7051	101.331	47.8641	0	0	22.9717	-16000	0	23.9633	212
DATA	1755870034	934473037	0	256	""	2025-08-22	09:40:34	nan	nan	101.365	22.7217	101.332	47.8641	0	0	22.9933	-16000	0	23.9637	223
DATA	1755870034	934473037	0	256	""	2025-08-22	09:40:34	nan	nan	101.364	22.7393	101.332	47.8642	0	0	23.0151	-16000	0	23.9597	217
DATA	1755870034	934473037	0	256	""	2025-08-22	09:40:34	nan	nan	101.365	22.7559	101.332	47.8648	0	0	23.036	-16000	0	23.9638	178
DATA	1755870037	934350013	0	256	""	2025-08-22	09:40:37	nan	nan	101.364	22.7728	101.331	47.8648	0	0	23.0578	-16000	0	23.964	172
DATA	1755870037	934350013	0	256	""	2025-08-22	09:40:37	nan	nan	101.365	22.7894	101.332	47.8655	0	0	23.0795	-16000	0	23.9601	222
DATA	1755870037	934350013	0	256	""	2025-08-22	09:40:37	nan	nan	101.364	22.8056	101.331	47.8657	0	0	23.1013	-16000	0	23.964	152
DATA	1755870040	934226989	0	256	""	2025-08-22	09:40:40	nan	nan	101.363	22.8223	101.331	47.8663	0	0	23.1229	-16000	0	23.964	165
DATA	1755870040	934226989	0	256	""	2025-08-22	09:40:40	nan	nan	101.362	22.8391	101.331	47.8664	0	0	23.1447	-16000	0	23.9602	219
DATA	1755870040	934226989	0	256	""	2025-08-22	09:40:40	nan	nan	101.363	22.8554	101.332	47.867	0	0	23.1659	-16000	0	23.964	130
DATA	1755870043	934104919	0	256	""	2025-08-22	09:40:43	nan	nan	101.362	22.8719	101.331	47.8672	0	0	23.1871	-16000	0	23.964	171
DATA	1755870043	934104919	0	256	""	2025-08-22	09:40:43	nan	nan	101.362	22.8885	101.331	47.8677	0	0	23.2086	-16000	0	23.9605	228
DATA	1755870043	934104919	0	256	""	2025-08-22	09:40:43	nan	nan	101.362	22.9053	101.331	47.8681	0	0	23.2301	-16000	0	23.964	152
DATA	1755870046	933980941	0	256	""	2025-08-22	09:40:46	nan	nan	101.362	22.9221	101.331	47.8685	0	0	23.2509	-16000	0	23.9641	224
DATA	1755870046	933980941	0	256	""	2025-08-22	09:40:46	nan	nan	101.362	22.9387	101.331	47.8687	0	0	23.2729	-16000	0	23.9607	245
DATA	1755870046	933980941	0	256	""	2025-08-22	09:40:46	nan	nan	101.361	22.9554	101.332	47.8692	0	0	23.2947	-16000	0	23.964	188
DATA	1755870049	933859109	0	256	""	2025-08-22	09:40:49	nan	nan	101.361	22.9718	101.332	47.8695	0	0	23.3159	-16000	0	23.964	196
DATA	1755870049	933859109	0	256	""	2025-08-22	09:40:49	nan	nan	101.361	22.9882	101.33	47.87	0	0	23.337	-16000	0	23.9607	 37
DATA	1755870049	933859109	0	256	""	2025-08-22	09:40:49	nan	nan	101.36	23.0049	101.331	47.8704	0	0	23.3583	-16000	0	23.9643	178
DATA	1755870052	933734893	0	256	""	2025-08-22	09:40:52	nan	nan	101.36	23.0215	101.331	47.8707	0	0	23.3797	-16000	0	23.9644	174
DATA	1755870052	933734893	0	256	""	2025-08-22	09:40:52	nan	nan	101.359	23.0376	101.331	47.8712	0	0	23.4005	-16000	0	23.9604	213
DATA	1755870052	933734893	0	256	""	2025-08-22	09:40:52	nan	nan	101.359	23.0543	101.331	47.8714	0	0	23.4219	-16000	0	23.964	170
DATA	1755870055	933613061	0	256	""	2025-08-22	09:40:55	nan	nan	101.358	23.071	101.331	47.8721	0	0	23.4434	-16000	0	23.9646	157
DATA	1755870055	933613061	0	256	""	2025-08-22	09:40:55	nan	nan	101.359	23.0875	101.331	47.8722	0	0	23.4647	-16000	0	23.9612	218
DATA	1755870055	933613061	0	256	""	2025-08-22	09:40:55	nan	nan	101.358	23.1049	101.33	47.8729	0	0	23.4861	-16000	0	23.9652	171
DATA	1755870058	933489084	0	256	""	2025-08-22	09:40:58	nan	nan	101.359	23.1215	101.331	47.873	0	0	23.5073	-16000	0	23.9649	184
DATA	1755870058	933489084	0	256	""	2025-08-22	09:40:58	nan	nan	101.357	23.138	101.33	47.8736	0	0	23.5282	-16000	0	23.961	 84
DATA	1755870058	933489084	0	256	""	2025-08-22	09:40:58	nan	nan	101.357	23.1546	101.331	47.874	0	0	23.5491	-16000	0	23.9649	194
DATA	1755870061	933365106	0	256	""	2025-08-22	09:41:01	nan	nan	101.356	23.1711	101.331	47.8744	0	0	23.5703	-16000	0	23.9646	203
DATA	1755870061	933365106	0	256	""	2025-08-22	09:41:01	nan	nan	101.356	23.1877	101.33	47.8749	0	0	23.5915	-16000	0	23.9607	174
DATA	1755870061	933365106	0	256	""	2025-08-22	09:41:01	nan	nan	101.356	23.2038	101.331	47.8751	0	0	23.612	-16000	0	23.9652	147
DATA	1755870064	933240890	0	256	""	2025-08-22	09:41:04	nan	nan	101.356	23.2207	101.33	47.8758	0	0	23.6342	-16000	0	23.9654	167
DATA	1755870064	933240890	0	256	""	2025-08-22	09:41:04	nan	nan	101.355	23.2375	101.33	47.8758	0	0	23.6557	-16000	0	23.9613	175
DATA	1755870064	933240890	0	256	""	2025-08-22	09:41:04	nan	nan	101.355	23.2537	101.331	47.8766	0	0	23.6764	-16000	0	23.9649	232
