Model:	LI-7820
SN:	TG20-01037
Software Version:	2.4.27-rc1
Timestamp:	2025-05-06 09:03:44
Timezone:	US/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1746536636	751281976	0	256	""	2025-05-06	09:03:56	nan	nan	101.531	21.3833	101.489	47.8431	0	0	21.3713	-16000	0	24.259	175
DATA	1746536636	751281976	0	256	""	2025-05-06	09:03:56	nan	nan	101.531	21.3833	101.489	47.844	0	0	21.3715	-16000	0	24.259	129
DATA	1746536639	751158952	0	256	""	2025-05-06	09:03:59	nan	nan	101.531	21.3833	101.491	47.8447	0	0	21.372	-16000	0	24.259	128
DATA	1746536639	751158952	0	256	""	2025-05-06	09:03:59	nan	nan	101.532	21.3834	101.49	47.8456	0	0	21.372	-16000	0	24.0167	127
DATA	1746536639	751158952	0	256	""	2025-05-06	09:03:59	nan	nan	101.534	21.3847	101.491	47.8461	0	0	21.3729	-16000	0	23.953	189
DATA	1746536642	751045942	0	256	""	2025-05-06	09:04:02	nan	nan	101.533	21.3881	101.492	47.8464	0	0	21.3788	-16000	0	23.9488	232
DATA	1746536642	751045942	0	256	""	2025-05-06	09:04:02	nan	nan	101.535	21.3945	101.492	47.847	0	0	21.3903	-16000	0	23.9491	167
DATA	1746536642	751045942	0	256	""	2025-05-06	09:04:02	nan	nan	101.536	21.4055	101.493	47.8473	0	0	21.4062	-16000	0	23.9489	217
DATA	1746536645	750936985	0	256	""	2025-05-06	09:04:05	nan	nan	101.536	21.4186	101.494	47.8479	0	0	21.4237	-16000	0	23.9519	248
DATA	1746536645	750936985	0	256	""	2025-05-06	09:04:05	nan	nan	101.536	21.4345	101.493	47.8481	0	0	21.4425	-16000	0	23.953	181
DATA	1746536645	750936985	0	256	""	2025-05-06	09:04:05	nan	nan	101.537	21.4524	101.494	47.8487	0	0	21.4624	-16000	0	23.9568	248
DATA	1746536648	750814914	0	256	""	2025-05-06	09:04:08	nan	nan	101.537	21.4713	101.494	47.8488	0	0	21.4826	-16000	0	23.9575	244
DATA	1746536648	750814914	0	256	""	2025-05-06	09:04:08	nan	nan	101.537	21.4919	101.494	47.8494	0	0	21.5029	-16000	0	23.952	187
DATA	1746536648	750814914	0	256	""	2025-05-06	09:04:08	nan	nan	101.536	21.5134	101.494	47.8495	0	0	21.524	-16000	0	23.9572	179
DATA	1746536651	750694036	0	256	""	2025-05-06	09:04:11	nan	nan	101.537	21.5355	101.494	47.8501	0	0	21.545	-16000	0	23.9574	167
DATA	1746536651	750694036	0	256	""	2025-05-06	09:04:11	nan	nan	101.537	21.5578	101.494	47.8503	0	0	21.5659	-16000	0	23.9535	232
DATA	1746536651	750694036	0	256	""	2025-05-06	09:04:11	nan	nan	101.536	21.5804	101.495	47.8509	0	0	21.5868	-16000	0	23.9574	235
DATA	1746536654	750576019	0	256	""	2025-05-06	09:04:14	nan	nan	101.536	21.6037	101.494	47.851	0	0	21.6084	-16000	0	23.9577	177
DATA	1746536654	750576019	0	256	""	2025-05-06	09:04:14	nan	nan	101.537	21.6268	101.495	47.8516	0	0	21.63	-16000	0	23.9531	124
DATA	1746536654	750576019	0	256	""	2025-05-06	09:04:14	nan	nan	101.537	21.65	101.494	47.8516	0	0	21.6515	-16000	0	23.9574	127
DATA	1746536657	750446081	0	256	""	2025-05-06	09:04:17	nan	nan	101.537	21.6746	101.495	47.8522	0	0	21.6743	-16000	0	23.9577	240
DATA	1746536657	750446081	0	256	""	2025-05-06	09:04:17	nan	nan	101.538	21.6982	101.495	47.8523	0	0	21.6965	-16000	0	23.9542	242
DATA	1746536657	750446081	0	256	""	2025-05-06	09:04:17	nan	nan	101.536	21.7216	101.494	47.8529	0	0	21.7183	-16000	0	23.9577	237
DATA	1746536660	750338077	0	256	""	2025-05-06	09:04:20	nan	nan	101.537	21.7446	101.494	47.8531	0	0	21.7403	-16000	0	23.9577	224
DATA	1746536660	750338077	0	256	""	2025-05-06	09:04:20	nan	nan	101.537	21.7679	101.495	47.8536	0	0	21.7629	-16000	0	23.9541	239
DATA	1746536660	750338077	0	256	""	2025-05-06	09:04:20	nan	nan	101.537	21.7908	101.494	47.8538	0	0	21.785	-16000	0	23.9577	192
DATA	1746536663	750219106	0	256	""	2025-05-06	09:04:23	nan	nan	101.537	21.8136	101.494	47.8539	0	0	21.8072	-16000	0	23.9577	229
DATA	1746536663	750219106	0	256	""	2025-05-06	09:04:23	nan	nan	101.537	21.8369	101.494	47.8545	0	0	21.8297	-16000	0	23.9539	241
DATA	1746536663	750219106	0	256	""	2025-05-06	09:04:23	nan	nan	101.537	21.8595	101.495	47.8547	0	0	21.8527	-16000	0	23.9577	243
DATA	1746536666	750097990	0	256	""	2025-05-06	09:04:26	nan	nan	101.537	21.8817	101.495	47.8553	0	0	21.8751	-16000	0	23.9577	  1
DATA	1746536666	750097990	0	256	""	2025-05-06	09:04:26	nan	nan	101.536	21.9042	101.494	47.8553	0	0	21.8978	-16000	0	23.9544	251
DATA	1746536666	750097990	0	256	""	2025-05-06	09:04:26	nan	nan	101.536	21.9266	101.494	47.856	0	0	21.9207	-16000	0	23.9577	201
DATA	1746536669	749978065	0	256	""	2025-05-06	09:04:29	nan	nan	101.537	21.9481	101.495	47.856	0	0	21.9429	-16000	0	23.9583	220
DATA	1746536669	749978065	0	256	""	2025-05-06	09:04:29	nan	nan	101.536	21.9696	101.496	47.8565	0	0	21.9653	-16000	0	23.9542	 19
DATA	1746536669	749978065	0	256	""	2025-05-06	09:04:29	nan	nan	101.536	21.9912	101.495	47.8567	0	0	21.9883	-16000	0	23.9582	 20
DATA	1746536672	749857902	0	256	""	2025-05-06	09:04:32	nan	nan	101.536	22.0125	101.495	47.8571	0	0	22.0106	-16000	0	23.9577	227
DATA	1746536672	749857902	0	256	""	2025-05-06	09:04:32	nan	nan	101.536	22.0343	101.495	47.8575	0	0	22.034	-16000	0	23.9544	179
DATA	1746536672	749857902	0	256	""	2025-05-06	09:04:32	nan	nan	101.536	22.0553	101.496	47.8577	0	0	22.0569	-16000	0	23.9577	252
DATA	1746536675	749739885	0	256	""	2025-05-06	09:04:35	nan	nan	101.536	22.0762	101.495	47.8582	0	0	22.0797	-16000	0	23.9585	 10
DATA	1746536675	749739885	0	256	""	2025-05-06	09:04:35	nan	nan	101.536	22.0962	101.495	47.8585	0	0	22.1018	-16000	0	23.955	202
DATA	1746536675	749739885	0	256	""	2025-05-06	09:04:35	nan	nan	101.536	22.1166	101.495	47.8589	0	0	22.1246	-16000	0	23.9583	  4
DATA	1746536678	749619007	0	256	""	2025-05-06	09:04:38	nan	nan	101.537	22.1371	101.496	47.859	0	0	22.1474	-16000	0	23.959	146
DATA	1746536678	749619007	0	256	""	2025-05-06	09:04:38	nan	nan	101.536	22.1571	101.496	47.8597	0	0	22.17	-16000	0	23.9544	145
DATA	1746536678	749619007	0	256	""	2025-05-06	09:04:38	nan	nan	101.536	22.1772	101.496	47.8597	0	0	22.1926	-16000	0	23.9591	  0
DATA	1746536681	749490976	0	256	""	2025-05-06	09:04:41	nan	nan	101.536	22.1973	101.495	47.8604	0	0	22.2162	-16000	0	23.9593	242
DATA	1746536681	749490976	0	256	""	2025-05-06	09:04:41	nan	nan	101.536	22.2176	101.496	47.8604	0	0	22.2387	-16000	0	23.9547	247
DATA	1746536681	749490976	0	256	""	2025-05-06	09:04:41	nan	nan	101.536	22.2369	101.495	47.8611	0	0	22.2612	-16000	0	23.9591	238
DATA	1746536684	749371051	0	256	""	2025-05-06	09:04:44	nan	nan	101.536	22.2566	101.496	47.8611	0	0	22.284	-16000	0	23.9593	183
DATA	1746536684	749371051	0	256	""	2025-05-06	09:04:44	nan	nan	101.536	22.2759	101.496	47.8617	0	0	22.3068	-16000	0	23.9552	239
DATA	1746536684	749371051	0	256	""	2025-05-06	09:04:44	nan	nan	101.536	22.2946	101.495	47.8619	0	0	22.3288	-16000	0	23.959	196
DATA	1746536687	749250888	0	256	""	2025-05-06	09:04:47	nan	nan	101.536	22.3137	101.496	47.8624	0	0	22.3516	-16000	0	23.9593	251
DATA	1746536687	749250888	0	256	""	2025-05-06	09:04:47	nan	nan	101.535	22.333	101.496	47.8626	0	0	22.3745	-16000	0	23.9552	198
DATA	1746536687	749250888	0	256	""	2025-05-06	09:04:47	nan	nan	101.536	22.3517	101.496	47.863	0	0	22.3976	-16000	0	23.9593	212
DATA	1746536690	749130010	0	256	""	2025-05-06	09:04:50	nan	nan	101.535	22.3703	101.496	47.8633	0	0	22.4198	-16000	0	23.9593	218
DATA	1746536690	749130010	0	256	""	2025-05-06	09:04:50	nan	nan	101.535	22.3898	101.496	47.8633	0	0	22.4426	-16000	0	23.9557	227
DATA	1746536690	749130010	0	256	""	2025-05-06	09:04:50	nan	nan	101.535	22.4086	101.496	47.8636	0	0	22.4652	-16000	0	23.9593	221
DATA	1746536693	749008893	0	256	""	2025-05-06	09:04:53	nan	nan	101.535	22.4266	101.496	47.8641	0	0	22.4871	-16000	0	23.9593	249
DATA	1746536693	749008893	0	256	""	2025-05-06	09:04:53	nan	nan	101.535	22.4452	101.496	47.8641	0	0	22.5099	-16000	0	23.9557	249
DATA	1746536693	749008893	0	256	""	2025-05-06	09:04:53	nan	nan	101.534	22.4636	101.496	47.8641	0	0	22.5325	-16000	0	23.9593	244
DATA	1746536696	748889923	0	256	""	2025-05-06	09:04:56	nan	nan	101.534	22.4815	101.495	47.8647	0	0	22.5549	-16000	0	23.9593	 16
DATA	1746536696	748889923	0	256	""	2025-05-06	09:04:56	nan	nan	101.533	22.4994	101.495	47.8648	0	0	22.5777	-16000	0	23.9553	 23
DATA	1746536696	748889923	0	256	""	2025-05-06	09:04:56	nan	nan	101.533	22.5177	101.496	47.8653	0	0	22.6001	-16000	0	23.9593	255
DATA	1746536699	748769044	0	256	""	2025-05-06	09:04:59	nan	nan	101.533	22.5355	101.495	47.8655	0	0	22.6224	-16000	0	23.9593	  2
DATA	1746536699	748769044	0	256	""	2025-05-06	09:04:59	nan	nan	101.533	22.5535	101.496	47.8662	0	0	22.6444	-16000	0	23.9557	  5
DATA	1746536699	748769044	0	256	""	2025-05-06	09:04:59	nan	nan	101.532	22.5721	101.497	47.8663	0	0	22.6669	-16000	0	23.9593	 12
DATA	1746536702	748647928	0	256	""	2025-05-06	09:05:02	nan	nan	101.532	22.5899	101.496	47.8668	0	0	22.6893	-16000	0	23.9596	 14
DATA	1746536702	748647928	0	256	""	2025-05-06	09:05:02	nan	nan	101.532	22.6071	101.495	47.867	0	0	22.7111	-16000	0	23.9558	179
DATA	1746536702	748647928	0	256	""	2025-05-06	09:05:02	nan	nan	101.532	22.6253	101.495	47.8674	0	0	22.7338	-16000	0	23.9593	243
DATA	1746536705	748528003	0	256	""	2025-05-06	09:05:05	nan	nan	101.531	22.6429	101.495	47.8677	0	0	22.7568	-16000	0	23.9593	243
DATA	1746536705	748528003	0	256	""	2025-05-06	09:05:05	nan	nan	101.531	22.6603	101.495	47.868	0	0	22.7787	-16000	0	23.9553	182
DATA	1746536705	748528003	0	256	""	2025-05-06	09:05:05	nan	nan	101.53	22.6777	101.495	47.8685	0	0	22.8006	-16000	0	23.9596	190
DATA	1746536708	748400926	0	256	""	2025-05-06	09:05:08	nan	nan	101.53	22.6954	101.495	47.8687	0	0	22.8229	-16000	0	23.9599	208
DATA	1746536708	748400926	0	256	""	2025-05-06	09:05:08	nan	nan	101.53	22.7129	101.494	47.8692	0	0	22.8455	-16000	0	23.9561	188
DATA	1746536708	748400926	0	256	""	2025-05-06	09:05:08	nan	nan	101.53	22.73	101.495	47.8694	0	0	22.8671	-16000	0	23.9594	 92
DATA	1746536711	748281955	0	256	""	2025-05-06	09:05:11	nan	nan	101.53	22.7483	101.494	47.87	0	0	22.8893	-16000	0	23.9602	 84
DATA	1746536711	748281955	0	256	""	2025-05-06	09:05:11	nan	nan	101.529	22.7655	101.496	47.8702	0	0	22.9117	-16000	0	23.9563	237
DATA	1746536711	748281955	0	256	""	2025-05-06	09:05:11	nan	nan	101.529	22.7825	101.495	47.8707	0	0	22.9337	-16000	0	23.9599	253
DATA	1746536714	748159885	0	256	""	2025-05-06	09:05:14	nan	nan	101.529	22.8	101.495	47.8708	0	0	22.9559	-16000	0	23.9602	 99
DATA	1746536714	748159885	0	256	""	2025-05-06	09:05:14	nan	nan	101.529	22.8173	101.495	47.8714	0	0	22.9781	-16000	0	23.9563	254
DATA	1746536714	748159885	0	256	""	2025-05-06	09:05:14	nan	nan	101.529	22.8341	101.497	47.8716	0	0	22.9998	-16000	0	23.9607	  8
DATA	1746536717	748038053	0	256	""	2025-05-06	09:05:17	nan	nan	101.53	22.8512	101.497	47.8722	0	0	23.0215	-16000	0	23.9604	165
DATA	1746536717	748038053	0	256	""	2025-05-06	09:05:17	nan	nan	101.529	22.8684	101.496	47.8723	0	0	23.0435	-16000	0	23.9568	244
DATA	1746536717	748038053	0	256	""	2025-05-06	09:05:17	nan	nan	101.529	22.886	101.496	47.8729	0	0	23.0656	-16000	0	23.9604	194
DATA	1746536720	747920989	0	256	""	2025-05-06	09:05:20	nan	nan	101.529	22.9023	101.496	47.873	0	0	23.0873	-16000	0	23.9602	182
DATA	1746536720	747920989	0	256	""	2025-05-06	09:05:20	nan	nan	101.529	22.9201	101.497	47.8736	0	0	23.11	-16000	0	23.9564	130
DATA	1746536720	747920989	0	256	""	2025-05-06	09:05:20	nan	nan	101.529	22.9373	101.498	47.8738	0	0	23.1321	-16000	0	23.9602	237
DATA	1746536723	747798919	0	256	""	2025-05-06	09:05:23	nan	nan	101.529	22.954	101.497	47.8744	0	0	23.1533	-16000	0	23.9608	204
DATA	1746536723	747798919	0	256	""	2025-05-06	09:05:23	nan	nan	101.529	22.9711	101.497	47.8746	0	0	23.1753	-16000	0	23.9568	  7
DATA	1746536723	747798919	0	256	""	2025-05-06	09:05:23	nan	nan	101.529	22.9882	101.498	47.8751	0	0	23.1971	-16000	0	23.9604	  6
DATA	1746536726	747677087	0	256	""	2025-05-06	09:05:26	nan	nan	101.528	23.0052	101.497	47.8753	0	0	23.2191	-16000	0	23.9608	240
DATA	1746536726	747677087	0	256	""	2025-05-06	09:05:26	nan	nan	101.528	23.0216	101.497	47.8758	0	0	23.2404	-16000	0	23.9568	249
DATA	1746536726	747677087	0	256	""	2025-05-06	09:05:26	nan	nan	101.527	23.0389	101.497	47.8759	0	0	23.2623	-16000	0	23.9608	  2
DATA	1746536729	747555971	0	256	""	2025-05-06	09:05:29	nan	nan	101.527	23.0557	101.497	47.8766	0	0	23.2849	-16000	0	23.9608	 10
DATA	1746536729	747555971	0	256	""	2025-05-06	09:05:29	nan	nan	101.527	23.0722	101.497	47.8769	0	0	23.3059	-16000	0	23.9566	  4
DATA	1746536729	747555971	0	256	""	2025-05-06	09:05:29	nan	nan	101.527	23.0895	101.497	47.8773	0	0	23.3277	-16000	0	23.9607	  8
DATA	1746536732	747433900	0	256	""	2025-05-06	09:05:32	nan	nan	101.527	23.1071	101.496	47.8776	0	0	23.3495	-16000	0	23.9608	231
DATA	1746536732	747433900	0	256	""	2025-05-06	09:05:32	nan	nan	101.526	23.1233	101.496	47.878	0	0	23.3709	-16000	0	23.9566	178
DATA	1746536732	747433900	0	256	""	2025-05-06	09:05:32	nan	nan	101.525	23.1405	101.496	47.8783	0	0	23.3924	-16000	0	23.9608	225
DATA	1746536735	747307062	0	256	""	2025-05-06	09:05:35	nan	nan	101.526	23.1575	101.496	47.8788	0	0	23.4141	-16000	0	23.9608	236
DATA	1746536735	747307062	0	256	""	2025-05-06	09:05:35	nan	nan	101.525	23.1746	101.496	47.8793	0	0	23.4359	-16000	0	23.9572	242
DATA	1746536735	747307062	0	256	""	2025-05-06	09:05:35	nan	nan	101.525	23.1906	101.496	47.8795	0	0	23.4577	-16000	0	23.9608	244
DATA	1746536738	747190952	0	256	""	2025-05-06	09:05:38	nan	nan	101.525	23.2077	101.496	47.8799	0	0	23.4792	-16000	0	23.9608	  5
DATA	1746536738	747190952	0	256	""	2025-05-06	09:05:38	nan	nan	101.525	23.2247	101.495	47.8802	0	0	23.5011	-16000	0	23.9571	228
DATA	1746536738	747190952	0	256	""	2025-05-06	09:05:38	nan	nan	101.524	23.2411	101.496	47.881	0	0	23.5218	-16000	0	23.9608	182
DATA	1746536741	747066020	0	256	""	2025-05-06	09:05:41	nan	nan	101.523	23.2579	101.496	47.881	0	0	23.5433	-16000	0	23.9608	171
DATA	1746536741	747066020	0	256	""	2025-05-06	09:05:41	nan	nan	101.523	23.2756	101.496	47.8817	0	0	23.5651	-16000	0	23.9575	228
DATA	1746536741	747066020	0	256	""	2025-05-06	09:05:41	nan	nan	101.524	23.2925	101.496	47.8818	0	0	23.5865	-16000	0	23.9612	227
DATA	1746536744	746944904	0	256	""	2025-05-06	09:05:44	nan	nan	101.523	23.3089	101.496	47.8824	0	0	23.6075	-16000	0	23.961	190
DATA	1746536744	746944904	0	256	""	2025-05-06	09:05:44	nan	nan	101.522	23.3259	101.495	47.8827	0	0	23.6297	-16000	0	23.958	202
DATA	1746536744	746944904	0	256	""	2025-05-06	09:05:44	nan	nan	101.522	23.3428	101.496	47.8832	0	0	23.6515	-16000	0	23.9612	234
DATA	1746536747	746823072	0	256	""	2025-05-06	09:05:47	nan	nan	101.521	23.359	101.496	47.8835	0	0	23.6724	-16000	0	23.9615	191
DATA	1746536747	746823072	0	256	""	2025-05-06	09:05:47	nan	nan	101.521	23.3761	101.496	47.8839	0	0	23.6939	-16000	0	23.9574	255
DATA	1746536747	746823072	0	256	""	2025-05-06	09:05:47	nan	nan	101.521	23.3928	101.496	47.8843	0	0	23.7152	-16000	0	23.9613	237
DATA	1746536750	746701002	0	256	""	2025-05-06	09:05:50	nan	nan	101.521	23.4091	101.496	47.8846	0	0	23.736	-16000	0	23.9612	160
DATA	1746536750	746701002	0	256	""	2025-05-06	09:05:50	nan	nan	101.521	23.4261	101.496	47.8853	0	0	23.7574	-16000	0	23.9579	224
DATA	1746536750	746701002	0	256	""	2025-05-06	09:05:50	nan	nan	101.519	23.4432	101.496	47.8854	0	0	23.7787	-16000	0	23.9618	232
DATA	1746536753	746577024	0	256	""	2025-05-06	09:05:53	nan	nan	101.52	23.4608	101.496	47.8861	0	0	23.8006	-16000	0	23.9621	179
DATA	1746536753	746577024	0	256	""	2025-05-06	09:05:53	nan	nan	101.52	23.477	101.496	47.8863	0	0	23.8217	-16000	0	23.9579	149
DATA	1746536753	746577024	0	256	""	2025-05-06	09:05:53	nan	nan	101.519	23.4939	101.496	47.8868	0	0	23.843	-16000	0	23.9616	206
DATA	1746536756	746453046	0	256	""	2025-05-06	09:05:56	nan	nan	101.519	23.5109	101.495	47.887	0	0	23.8643	-16000	0	23.9618	199
DATA	1746536756	746453046	0	256	""	2025-05-06	09:05:56	nan	nan	101.518	23.5272	101.495	47.8876	0	0	23.8848	-16000	0	23.9583	  5
DATA	1746536756	746453046	0	256	""	2025-05-06	09:05:56	nan	nan	101.517	23.5439	101.496	47.8876	0	0	23.9062	-16000	0	23.9619	255
DATA	1746536759	746330976	0	256	""	2025-05-06	09:05:59	nan	nan	101.517	23.5607	101.496	47.8876	0	0	23.9273	-16000	0	23.9622	  6
DATA	1746536759	746330976	0	256	""	2025-05-06	09:05:59	nan	nan	101.517	23.5775	101.495	47.8882	0	0	23.9484	-16000	0	23.9583	 18
DATA	1746536759	746330976	0	256	""	2025-05-06	09:05:59	nan	nan	101.516	23.5941	101.494	47.8883	0	0	23.9694	-16000	0	23.9624	 11
DATA	1746536762	746207952	0	256	""	2025-05-06	09:06:02	nan	nan	101.517	23.6109	101.495	47.8889	0	0	23.991	-16000	0	23.9621	192
DATA	1746536762	746207952	0	256	""	2025-05-06	09:06:02	nan	nan	101.515	23.6284	101.494	47.889	0	0	24.0122	-16000	0	23.9582	178
DATA	1746536762	746207952	0	256	""	2025-05-06	09:06:02	nan	nan	101.515	23.6453	101.495	47.8897	0	0	24.0328	-16000	0	23.9622	235
DATA	1746536765	746085882	0	256	""	2025-05-06	09:06:05	nan	nan	101.515	23.6622	101.494	47.8899	0	0	24.054	-16000	0	23.9624	196
DATA	1746536765	746085882	0	256	""	2025-05-06	09:06:05	nan	nan	101.515	23.6791	101.494	47.8905	0	0	24.075	-16000	0	23.9579	203
DATA	1746536765	746085882	0	256	""	2025-05-06	09:06:05	nan	nan	101.513	23.6954	101.494	47.8909	0	0	24.0953	-16000	0	23.9622	248
DATA	1746536768	745961904	0	256	""	2025-05-06	09:06:08	nan	nan	101.514	23.7122	101.494	47.8913	0	0	24.1166	-16000	0	23.9621	231
DATA	1746536768	745961904	0	256	""	2025-05-06	09:06:08	nan	nan	101.514	23.7294	101.494	47.8919	0	0	24.1377	-16000	0	23.9583	  2
DATA	1746536768	745961904	0	256	""	2025-05-06	09:06:08	nan	nan	101.514	23.746	101.495	47.8921	0	0	24.1591	-16000	0	23.9624	193
DATA	1746536771	745835065	0	256	""	2025-05-06	09:06:11	nan	nan	101.513	23.7627	101.495	47.8927	0	0	24.1799	-16000	0	23.9624	247
DATA	1746536771	745835065	0	256	""	2025-05-06	09:06:11	nan	nan	101.513	23.7795	101.495	47.8933	0	0	24.201	-16000	0	23.9585	185
DATA	1746536771	745835065	0	256	""	2025-05-06	09:06:11	nan	nan	101.512	23.7969	101.495	47.8935	0	0	24.222	-16000	0	23.9624	186
DATA	1746536774	745712041	0	256	""	2025-05-06	09:06:14	nan	nan	101.513	23.8138	101.495	47.894	0	0	24.2422	-16000	0	23.9624	170
DATA	1746536774	745712041	0	256	""	2025-05-06	09:06:14	nan	nan	101.512	23.8307	101.494	47.8943	0	0	24.2633	-16000	0	23.9588	230
DATA	1746536774	745712041	0	256	""	2025-05-06	09:06:14	nan	nan	101.511	23.8477	101.495	47.8949	0	0	24.2843	-16000	0	23.9624	238
DATA	1746536777	745589017	0	256	""	2025-05-06	09:06:17	nan	nan	101.511	23.8644	101.495	47.8954	0	0	24.3047	-16000	0	23.9624	248
DATA	1746536777	745589017	0	256	""	2025-05-06	09:06:17	nan	nan	101.51	23.881	101.494	47.8957	0	0	24.3257	-16000	0	23.9588	160
DATA	1746536777	745589017	0	256	""	2025-05-06	09:06:17	nan	nan	101.509	23.8979	101.494	47.8963	0	0	24.3469	-16000	0	23.9624	 17
DATA	1746536780	745465040	0	256	""	2025-05-06	09:06:20	nan	nan	101.509	23.9149	101.493	47.8966	0	0	24.3679	-16000	0	23.9624	245
DATA	1746536780	745465040	0	256	""	2025-05-06	09:06:20	nan	nan	101.508	23.9313	101.494	47.8971	0	0	24.3881	-16000	0	23.9585	235
DATA	1746536780	745465040	0	256	""	2025-05-06	09:06:20	nan	nan	101.509	23.9485	101.494	47.8976	0	0	24.409	-16000	0	23.9626	192
DATA	1746536783	745341062	0	256	""	2025-05-06	09:06:23	nan	nan	101.508	23.9654	101.493	47.8979	0	0	24.4297	-16000	0	23.9624	249
DATA	1746536783	745341062	0	256	""	2025-05-06	09:06:23	nan	nan	101.507	23.9824	101.494	47.8986	0	0	24.4499	-16000	0	23.959	204
DATA	1746536783	745341062	0	256	""	2025-05-06	09:06:23	nan	nan	101.507	23.9994	101.494	47.899	0	0	24.4707	-16000	0	23.9627	200
DATA	1746536786	745218038	0	256	""	2025-05-06	09:06:26	nan	nan	101.506	24.0164	101.492	47.8993	0	0	24.4917	-16000	0	23.9627	244
DATA	1746536786	745218038	0	256	""	2025-05-06	09:06:26	nan	nan	101.506	24.0333	101.492	47.9	0	0	24.5128	-16000	0	23.959	 24
DATA	1746536786	745218038	0	256	""	2025-05-06	09:06:26	nan	nan	101.504	24.0499	101.493	47.9002	0	0	24.5332	-16000	0	23.9627	228
DATA	1746536789	745094060	0	256	""	2025-05-06	09:06:29	nan	nan	101.504	24.0669	101.493	47.9008	0	0	24.554	-16000	0	23.9629	191
DATA	1746536789	745094060	0	256	""	2025-05-06	09:06:29	nan	nan	101.504	24.084	101.492	47.9012	0	0	24.5748	-16000	0	23.9591	184
DATA	1746536789	745094060	0	256	""	2025-05-06	09:06:29	nan	nan	101.505	24.1005	101.493	47.9016	0	0	24.5946	-16000	0	23.9635	231
DATA	1746536792	744970083	0	256	""	2025-05-06	09:06:32	nan	nan	101.504	24.1176	101.493	47.9023	0	0	24.6153	-16000	0	23.9638	226
DATA	1746536792	744970083	0	256	""	2025-05-06	09:06:32	nan	nan	101.504	24.1344	101.493	47.9026	0	0	24.6362	-16000	0	23.9594	229
DATA	1746536792	744970083	0	256	""	2025-05-06	09:06:32	nan	nan	101.504	24.1518	101.493	47.9031	0	0	24.6565	-16000	0	23.9629	232
DATA	1746536795	744844913	0	256	""	2025-05-06	09:06:35	nan	nan	101.503	24.169	101.494	47.9037	0	0	24.6772	-16000	0	23.9635	196
